code	date	gender	0_to_4	10_to_14	15_to_19	20_to_24	25_to_29	30_to_34	35_to_39	40_to_44	45_to_49	50_to_54	55_to_59	5_to_9	60_to_64	65_to_69	70_to_74	75_to_79	80_to_84	85_to_89	90+
E12000002	2021-01-12	maleCases	3953	8343	14013	18684	18997	17852	16450	14773	15287	16648	15444	4803	11766	7933	6787	5583	4946	3715	2282
E12000003	2021-01-12	maleCases	2512	5198	9680	12460	11502	10775	9982	9203	9685	10727	9653	3030	7234	4754	3892	3176	3045	2250	1597
E12000004	2021-01-12	maleCases	2132	3894	8522	10613	8706	8508	7932	7335	7762	8475	7675	2261	5581	3652	3233	2733	2536	2176	1497
E12000005	2021-01-12	maleCases	2936	6022	9264	11944	12153	12030	10919	10279	10861	10844	9565	3745	7216	4978	4160	3598	3353	2709	1761
E12000006	2021-01-12	maleCases	3043	6239	8471	10510	11024	10935	10488	10105	10454	10559	9423	3893	6776	4326	3794	3089	2941	2516	1933
E12000007	2021-01-12	maleCases	6415	11911	15275	21320	28197	28113	24948	23009	20987	19040	16449	7402	12488	7763	5754	4229	3747	2827	1794
E12000008	2021-01-12	maleCases	4231	8550	12335	15683	15580	15556	14987	14523	14635	14909	13183	5161	9647	5954	5354	4288	3968	3632	2788
E12000009	2021-01-12	maleCases	1482	2354	5861	8427	6533	5859	5158	4781	4957	5595	5067	1555	3672	2364	2176	1790	1617	1441	1223
E92000001	2021-01-12	maleCases	28072	55142	89756	116630	119239	115838	106429	98952	100024	102833	92067	33422	68739	44388	37494	30324	27962	22698	15786
W92000004	2021-01-12	maleCases	1656	2624	5058	7514	6973	6555	5826	5421	5857	6332	6121	1834	4522	2999	2702	2282	1998	1402	978
W92000004	2021-01-12	maleCases	1656	2624	5058	7514	6973	6555	5826	5421	5857	6332	6121	1834	4522	2999	2702	2282	1998	1402	978
E12000001	2021-01-13	maleCases	1221	2474	5854	6177	5576	5146	4709	4179	4703	5300	5036	1445	3916	2424	2164	1696	1689	1350	813
E12000002	2021-01-13	maleCases	4004	8421	14151	18900	19218	18077	16675	14953	15499	16868	15659	4874	11891	8031	6851	5649	4982	3748	2306
E12000003	2021-01-13	maleCases	2534	5240	9742	12546	11601	10871	10083	9286	9757	10804	9734	3051	7292	4796	3927	3202	3059	2271	1601
E12000004	2021-01-13	maleCases	2168	3932	8597	10724	8832	8643	8029	7437	7854	8604	7798	2297	5648	3699	3269	2767	2554	2202	1515
E12000005	2021-01-13	maleCases	3011	6101	9370	12169	12378	12283	11127	10472	11065	11055	9765	3810	7348	5061	4217	3645	3404	2739	1787
E12000006	2021-01-13	maleCases	3086	6307	8584	10707	11211	11147	10713	10291	10634	10782	9602	3952	6911	4411	3851	3146	2986	2571	1966
E12000007	2021-01-13	maleCases	6527	12052	15485	21680	28653	28609	25400	23405	21368	19388	16751	7512	12703	7919	5851	4307	3804	2877	1824
E12000008	2021-01-13	maleCases	4312	8648	12494	15934	15874	15840	15262	14742	14881	15176	13439	5229	9826	6065	5446	4362	4037	3687	2852
E12000009	2021-01-13	maleCases	1518	2380	5923	8538	6659	5996	5262	4881	5046	5681	5188	1582	3750	2403	2228	1816	1647	1471	1251
E92000001	2021-01-13	maleCases	28540	55731	90710	118247	121047	117756	108173	100464	101570	104451	93610	33898	69764	45074	38008	30747	28290	23009	16018
E12000001	2021-01-14	maleCases	1238	2485	5881	6211	5636	5200	4756	4231	4739	5345	5092	1458	3951	2446	2182	1704	1705	1361	822
E12000002	2021-01-14	maleCases	4063	8511	14260	19101	19449	18285	16886	15126	15655	17080	15865	4921	12025	8115	6929	5688	5036	3780	2330
E12000003	2021-01-14	maleCases	2545	5252	9769	12585	11652	10928	10112	9319	9809	10862	9785	3057	7327	4816	3935	3215	3068	2286	1608
E12000004	2021-01-14	maleCases	2201	3968	8653	10832	8943	8761	8117	7529	7957	8719	7909	2322	5719	3751	3302	2797	2574	2220	1531
E12000005	2021-01-14	maleCases	3077	6185	9465	12379	12600	12507	11338	10659	11251	11267	9933	3868	7469	5156	4289	3689	3441	2763	1805
E12000006	2021-01-14	maleCases	3137	6376	8681	10895	11396	11329	10904	10458	10778	10971	9771	4006	7029	4482	3911	3206	3025	2618	2000
E12000007	2021-01-14	maleCases	6641	12167	15672	22049	29067	29091	25849	23806	21706	19710	17044	7604	12949	8054	5949	4369	3863	2912	1859
E12000008	2021-01-14	maleCases	4406	8751	12614	16200	16152	16109	15490	14996	15112	15410	13678	5298	9979	6173	5535	4424	4101	3738	2902
E12000009	2021-01-14	maleCases	1548	2415	5976	8658	6769	6102	5363	4969	5127	5788	5275	1612	3806	2435	2258	1856	1680	1507	1283
E92000001	2021-01-14	maleCases	29015	56288	91485	119792	122725	119468	109746	101920	102904	105952	94999	34293	70741	45696	38494	31107	28624	23279	16244
W92000004	2021-01-14	maleCases	1694	2675	5114	7665	7126	6682	5930	5508	5974	6471	6248	1863	4617	3057	2754	2326	2046	1437	1003
E12000001	2021-01-15	maleCases	1252	2502	5924	6252	5691	5259	4807	4273	4787	5394	5142	1481	3987	2467	2202	1709	1718	1365	824
E12000002	2021-01-15	maleCases	4121	8583	14363	19268	19656	18495	17063	15266	15818	17269	16031	4969	12156	8183	6991	5729	5080	3820	2357
E12000003	2021-01-15	maleCases	2559	5277	9808	12661	11736	11012	10194	9387	9893	10954	9851	3072	7379	4844	3968	3238	3087	2294	1623
E12000004	2021-01-15	maleCases	2241	3998	8709	10916	9049	8863	8214	7615	8056	8822	7996	2354	5794	3783	3336	2829	2602	2240	1551
E12000005	2021-01-15	maleCases	3157	6260	9583	12545	12823	12696	11548	10848	11443	11463	10102	3935	7598	5226	4335	3740	3495	2792	1833
E12000006	2021-01-15	maleCases	3204	6441	8786	11052	11564	11561	11060	10608	10942	11150	9935	4067	7140	4560	3970	3251	3063	2645	2043
E12000007	2021-01-15	maleCases	6753	12302	15847	22378	29470	29512	26241	24190	22009	19987	17338	7702	13155	8191	6023	4433	3911	2948	1882
E12000008	2021-01-15	maleCases	4489	8839	12737	16398	16381	16366	15720	15219	15341	15635	13885	5378	10151	6271	5616	4491	4154	3787	2945
E12000009	2021-01-15	maleCases	1570	2454	6019	8743	6870	6191	5464	5045	5212	5879	5355	1649	3865	2469	2295	1884	1704	1535	1307
E92000001	2021-01-15	maleCases	29508	56838	92294	121105	124321	121129	111260	103288	104280	107363	96288	34754	71720	46266	38940	31463	28946	23521	16469
W92000004	2021-01-15	maleCases	1702	2685	5133	7715	7166	6721	5970	5534	6001	6518	6273	1872	4657	3076	2773	2334	2070	1448	1015
W92000004	2021-01-15	maleCases	1712	2697	5160	7757	7220	6780	6007	5571	6043	6561	6320	1888	4686	3102	2787	2347	2080	1459	1021
E12000001	2021-01-16	maleCases	1262	2513	5946	6298	5751	5302	4847	4319	4827	5434	5190	1490	4018	2481	2217	1712	1729	1378	829
E12000002	2021-01-16	maleCases	4183	8626	14455	19407	19827	18681	17254	15407	15969	17411	16170	5015	12286	8261	7048	5763	5115	3842	2370
E12000003	2021-01-16	maleCases	2578	5301	9841	12723	11809	11086	10262	9451	9956	11025	9905	3093	7421	4863	3993	3266	3103	2310	1630
E12000004	2021-01-16	maleCases	2273	4024	8759	10985	9120	8961	8297	7693	8128	8916	8074	2381	5864	3826	3363	2855	2621	2259	1558
E12000005	2021-01-16	maleCases	3214	6309	9663	12684	12980	12869	11691	10984	11576	11631	10220	3991	7688	5276	4384	3772	3525	2821	1856
E12000006	2021-01-16	maleCases	3254	6483	8865	11183	11700	11698	11191	10718	11060	11274	10029	4101	7216	4604	4009	3282	3095	2670	2059
E12000007	2021-01-16	maleCases	6832	12396	15999	22632	29787	29833	26538	24491	22264	20210	17545	7794	13316	8289	6097	4488	3946	2963	1898
E12000008	2021-01-16	maleCases	4566	8892	12834	16536	16575	16564	15905	15362	15499	15806	14051	5423	10271	6335	5668	4529	4186	3826	2980
E12000009	2021-01-16	maleCases	1594	2482	6054	8805	6946	6257	5524	5114	5269	5949	5411	1662	3904	2501	2317	1904	1715	1548	1317
E92000001	2021-01-16	maleCases	29918	57208	92935	122148	125587	122441	112464	104385	105333	108473	97253	35097	72483	46709	39302	31730	29167	23712	16602
E12000001	2021-01-17	maleCases	1279	2524	5962	6320	5809	5348	4889	4350	4858	5464	5223	1502	4048	2497	2220	1719	1735	1386	832
E12000002	2021-01-17	maleCases	4212	8684	14526	19523	19994	18867	17415	15536	16103	17569	16318	5065	12410	8317	7098	5803	5156	3862	2390
E12000003	2021-01-17	maleCases	2592	5321	9879	12781	11874	11156	10325	9510	10037	11088	9968	3108	7463	4884	4018	3283	3122	2326	1636
E12000004	2021-01-17	maleCases	2298	4046	8798	11053	9210	9046	8372	7780	8191	9017	8149	2405	5926	3864	3387	2872	2653	2278	1569
E12000005	2021-01-17	maleCases	3266	6359	9751	12808	13147	13030	11823	11140	11709	11763	10361	4034	7781	5333	4423	3798	3549	2844	1873
E12000006	2021-01-17	maleCases	3296	6531	8931	11310	11828	11849	11331	10843	11185	11403	10130	4154	7304	4641	4047	3318	3111	2694	2069
E12000007	2021-01-17	maleCases	6920	12453	16131	22833	30067	30112	26786	24704	22479	20420	17716	7859	13464	8368	6159	4537	3980	2979	1920
E12000008	2021-01-17	maleCases	4634	8958	12920	16703	16791	16750	16087	15527	15645	15974	14196	5474	10380	6399	5718	4582	4220	3850	3002
E12000009	2021-01-17	maleCases	1610	2504	6088	8861	7019	6319	5591	5177	5321	6017	5468	1679	3943	2531	2336	1920	1725	1559	1333
E92000001	2021-01-17	maleCases	30270	57563	93509	123091	126839	123675	113579	105424	106317	109534	98188	35427	73221	47110	39613	31991	29383	23874	16730
W92000004	2021-01-17	maleCases	1733	2706	5189	7817	7283	6844	6053	5608	6086	6609	6366	1896	4734	3125	2808	2367	2095	1468	1030
E12000001	2021-01-18	maleCases	1292	2550	5996	6369	5872	5415	4958	4405	4923	5532	5282	1523	4098	2520	2240	1736	1749	1400	838
E12000002	2021-01-18	maleCases	4283	8766	14639	19701	20222	19088	17669	15730	16336	17807	16533	5137	12571	8407	7194	5856	5193	3893	2414
E12000003	2021-01-18	maleCases	2624	5368	9943	12888	11984	11255	10433	9597	10123	11179	10064	3140	7537	4921	4049	3304	3146	2339	1652
E12000004	2021-01-18	maleCases	2333	4084	8845	11200	9340	9207	8483	7894	8319	9147	8280	2443	6030	3921	3416	2895	2688	2307	1587
E12000005	2021-01-18	maleCases	3335	6438	9849	12998	13346	13248	12055	11352	11908	11991	10540	4107	7910	5404	4478	3860	3600	2893	1907
E12000006	2021-01-18	maleCases	3350	6615	9029	11484	12032	12042	11525	11019	11363	11579	10304	4223	7432	4708	4091	3375	3137	2729	2105
E12000007	2021-01-18	maleCases	7062	12566	16300	23134	30470	30559	27153	25075	22794	20725	17989	7962	13696	8493	6242	4604	4030	3014	1938
E12000008	2021-01-18	maleCases	4715	9070	13059	16946	17023	16989	16343	15754	15870	16235	14476	5550	10582	6512	5810	4665	4263	3907	3045
E12000009	2021-01-18	maleCases	1644	2534	6146	8953	7138	6435	5700	5262	5413	6123	5569	1707	4030	2572	2373	1955	1753	1580	1358
E92000001	2021-01-18	maleCases	30807	58176	94330	124588	128543	125449	115293	106953	107852	111147	99707	35940	74392	47739	40103	32413	29692	24159	16950
W92000004	2021-01-18	maleCases	1749	2722	5220	7856	7332	6889	6097	5634	6128	6654	6410	1911	4762	3151	2825	2380	2101	1476	1034
E12000001	2021-01-19	maleCases	1303	2565	6023	6419	5927	5457	5013	4448	4964	5581	5337	1539	4141	2552	2265	1746	1760	1414	845
E12000002	2021-01-19	maleCases	4368	8840	14748	19883	20444	19333	17869	15903	16546	17999	16717	5202	12681	8481	7261	5906	5233	3926	2426
E12000003	2021-01-19	maleCases	2645	5403	10006	12964	12079	11353	10535	9664	10213	11281	10146	3168	7591	4958	4077	3333	3167	2359	1662
E12000004	2021-01-19	maleCases	2374	4129	8902	11348	9509	9400	8638	8025	8436	9264	8398	2476	6101	3962	3457	2927	2720	2335	1605
E12000005	2021-01-19	maleCases	3392	6494	9942	13161	13551	13485	12265	11519	12086	12175	10706	4166	8016	5482	4532	3908	3650	2928	1933
E12000006	2021-01-19	maleCases	3401	6676	9118	11645	12199	12198	11679	11163	11491	11720	10460	4273	7531	4775	4142	3414	3182	2774	2124
E12000007	2021-01-19	maleCases	7168	12671	16416	23396	30802	30930	27478	25373	23086	21000	18218	8049	13885	8614	6326	4659	4078	3051	1957
E12000008	2021-01-19	maleCases	4772	9154	13186	17131	17267	17242	16560	15959	16073	16477	14666	5606	10720	6607	5882	4722	4317	3958	3093
E12000009	2021-01-19	maleCases	1663	2583	6197	9035	7236	6548	5799	5339	5499	6224	5648	1736	4101	2616	2402	1982	1784	1611	1385
E92000001	2021-01-19	maleCases	31256	58705	95067	125913	130143	127179	116824	108271	109209	112559	100969	36365	75283	48333	40555	32761	30027	24453	17137
W92000004	2021-01-19	maleCases	1764	2738	5243	7903	7396	6934	6154	5677	6169	6715	6457	1928	4797	3167	2844	2402	2114	1485	1043
E12000001	2021-01-20	maleCases	1316	2582	6049	6465	5983	5536	5072	4494	5022	5624	5388	1547	4197	2571	2282	1762	1771	1426	850
E12000002	2021-01-20	maleCases	4434	8917	14830	20041	20624	19528	18060	16054	16692	18188	16882	5267	12808	8538	7309	5942	5271	3960	2443
E12000003	2021-01-20	maleCases	2671	5433	10041	13044	12159	11453	10621	9731	10290	11363	10221	3189	7651	5001	4110	3362	3188	2385	1672
E12000004	2021-01-20	maleCases	2406	4169	8955	11456	9629	9528	8751	8128	8532	9372	8464	2510	6171	4003	3498	2961	2738	2360	1628
E12000005	2021-01-20	maleCases	3463	6560	10033	13313	13744	13696	12438	11704	12230	12327	10864	4225	8143	5555	4579	3947	3686	2957	1951
E12000006	2021-01-20	maleCases	3450	6724	9209	11782	12341	12370	11828	11301	11617	11881	10599	4321	7619	4823	4195	3454	3220	2811	2157
E12000007	2021-01-20	maleCases	7258	12782	16549	23644	31097	31255	27794	25640	23330	21212	18458	8133	14058	8716	6402	4704	4125	3081	1977
E12000008	2021-01-20	maleCases	4824	9241	13309	17312	17457	17456	16758	16144	16240	16667	14837	5664	10846	6667	5942	4773	4371	4002	3131
E12000009	2021-01-20	maleCases	1692	2617	6237	9097	7317	6615	5871	5400	5570	6290	5724	1773	4167	2656	2438	2007	1797	1638	1408
E92000001	2021-01-20	maleCases	31687	59217	95746	127096	131490	128684	118187	109492	110350	113767	102119	36780	76176	48818	40967	33077	30305	24717	17325
W92000004	2021-01-20	maleCases	1777	2749	5264	7945	7440	6978	6196	5714	6215	6753	6508	1934	4829	3187	2856	2413	2128	1499	1048
W92000004	2021-01-20	maleCases	1783	2754	5283	7970	7468	7021	6218	5742	6235	6781	6537	1941	4846	3198	2870	2431	2146	1518	1058
E12000001	2021-01-21	maleCases	1329	2596	6068	6507	6032	5600	5133	4541	5051	5672	5418	1567	4240	2586	2293	1770	1783	1435	859
E12000002	2021-01-21	maleCases	4480	8977	14899	20174	20786	19690	18227	16174	16837	18338	17030	5315	12925	8600	7360	5988	5308	3984	2459
E12000003	2021-01-21	maleCases	2695	5451	10092	13117	12252	11525	10696	9789	10349	11432	10275	3205	7695	5040	4128	3380	3200	2405	1688
E12000004	2021-01-21	maleCases	2443	4208	9009	11541	9728	9642	8855	8214	8620	9473	8553	2553	6239	4051	3520	2991	2759	2378	1641
E12000005	2021-01-21	maleCases	3516	6620	10111	13456	13902	13852	12588	11842	12357	12468	10982	4271	8251	5606	4620	3983	3709	2985	1968
E12000006	2021-01-21	maleCases	3487	6770	9263	11876	12460	12517	11971	11436	11724	12023	10724	4355	7717	4872	4234	3500	3254	2838	2177
E12000007	2021-01-21	maleCases	7361	12862	16677	23868	31376	31590	28076	25877	23567	21422	18634	8218	14202	8811	6463	4750	4157	3108	2002
E12000008	2021-01-21	maleCases	4889	9288	13392	17470	17644	17644	16952	16314	16391	16846	15001	5728	10952	6740	6001	4806	4405	4039	3162
E12000009	2021-01-21	maleCases	1718	2640	6275	9172	7401	6677	5945	5465	5645	6369	5796	1792	4225	2694	2463	2026	1821	1665	1425
E92000001	2021-01-21	maleCases	32094	59606	96325	128132	132728	129990	119448	110557	111377	114890	103101	37155	76967	49292	41294	33360	30534	24935	17489
E12000001	2021-01-22	maleCases	1338	2617	6090	6544	6077	5646	5171	4574	5088	5718	5452	1579	4266	2606	2301	1781	1793	1443	866
E12000002	2021-01-22	maleCases	4538	9028	14965	20284	20932	19858	18377	16312	16958	18473	17181	5368	13031	8667	7411	6027	5346	4003	2473
E12000003	2021-01-22	maleCases	2715	5472	10128	13187	12313	11596	10765	9848	10403	11507	10330	3226	7743	5074	4156	3395	3220	2413	1695
E12000004	2021-01-22	maleCases	2479	4246	9070	11622	9809	9749	8944	8305	8696	9541	8635	2583	6295	4087	3545	3017	2776	2390	1654
E12000005	2021-01-22	maleCases	3579	6673	10195	13601	14053	14016	12730	11981	12493	12606	11098	4330	8337	5666	4660	4015	3740	3006	1983
E12000006	2021-01-22	maleCases	3542	6827	9322	11988	12577	12665	12098	11549	11844	12137	10827	4398	7785	4929	4271	3531	3289	2865	2204
E12000007	2021-01-22	maleCases	7441	12939	16775	24089	31634	31897	28354	26136	23803	21652	18824	8295	14357	8914	6515	4789	4185	3134	2019
E12000008	2021-01-22	maleCases	4954	9345	13488	17603	17793	17810	17104	16501	16527	17006	15141	5788	11066	6813	6052	4859	4429	4074	3182
E12000009	2021-01-22	maleCases	1741	2669	6303	9230	7478	6737	5996	5520	5714	6418	5862	1813	4261	2718	2493	2044	1839	1686	1448
E92000001	2021-01-22	maleCases	32507	60010	96878	129110	133828	131237	120555	111634	112369	115913	104041	37531	77671	49770	41616	33624	30755	25113	17632
W92000004	2021-01-22	maleCases	1794	2768	5310	8005	7510	7068	6247	5774	6260	6831	6568	1955	4867	3216	2885	2441	2158	1535	1068
E12000001	2021-01-23	maleCases	1350	2626	6108	6564	6105	5675	5216	4598	5118	5742	5481	1588	4280	2616	2312	1795	1799	1452	870
E12000002	2021-01-23	maleCases	4572	9063	15016	20365	21045	19986	18482	16414	17045	18577	17262	5410	13107	8710	7439	6058	5367	4020	2487
E12000003	2021-01-23	maleCases	2730	5493	10156	13231	12377	11654	10823	9902	10452	11554	10377	3240	7781	5104	4174	3414	3234	2425	1698
E12000004	2021-01-23	maleCases	2501	4276	9105	11686	9868	9831	9007	8370	8748	9627	8703	2612	6339	4117	3562	3035	2790	2403	1660
E12000005	2021-01-23	maleCases	3612	6705	10259	13696	14148	14140	12834	12095	12586	12711	11193	4356	8412	5707	4695	4039	3761	3030	1989
E12000006	2021-01-23	maleCases	3579	6854	9350	12061	12668	12771	12211	11656	11919	12225	10911	4426	7830	4967	4306	3556	3303	2878	2212
E12000007	2021-01-23	maleCases	7548	12990	16869	24211	31822	32110	28591	26302	23982	21798	18973	8358	14479	8976	6545	4814	4204	3157	2028
E12000008	2021-01-23	maleCases	4999	9403	13569	17705	17922	17950	17249	16633	16634	17119	15268	5819	11158	6863	6091	4887	4456	4101	3199
E12000009	2021-01-23	maleCases	1759	2684	6326	9264	7519	6799	6039	5559	5753	6462	5898	1825	4295	2736	2504	2060	1859	1696	1467
E92000001	2021-01-23	maleCases	32833	60288	97301	129747	134647	132183	121474	112439	113082	116673	104760	37785	78214	50092	41840	33825	30911	25261	17718
W92000004	2021-01-23	maleCases	1811	2788	5346	8064	7594	7134	6305	5836	6307	6895	6628	1977	4910	3258	2914	2463	2181	1546	1081
E12000001	2021-01-24	maleCases	1361	2635	6116	6587	6137	5703	5259	4629	5149	5767	5514	1602	4306	2632	2316	1800	1804	1459	871
E12000002	2021-01-24	maleCases	4615	9095	15079	20447	21151	20118	18591	16529	17147	18684	17344	5454	13180	8745	7476	6088	5385	4035	2494
E12000003	2021-01-24	maleCases	2748	5504	10190	13282	12431	11719	10885	9950	10496	11615	10424	3250	7819	5125	4187	3422	3247	2435	1707
E12000004	2021-01-24	maleCases	2519	4291	9130	11739	9911	9879	9058	8403	8798	9689	8749	2633	6368	4139	3578	3045	2807	2416	1664
E12000005	2021-01-24	maleCases	3641	6724	10276	13740	14197	14208	12910	12151	12634	12770	11247	4368	8444	5732	4711	4057	3771	3041	2000
E12000006	2021-01-24	maleCases	3606	6879	9375	12125	12745	12862	12289	11732	11984	12289	10978	4443	7878	4993	4330	3575	3323	2888	2223
E12000007	2021-01-24	maleCases	7618	13034	16937	24331	31954	32280	28762	26426	24109	21894	19085	8390	14550	9024	6593	4834	4225	3177	2034
E12000008	2021-01-24	maleCases	5045	9431	13616	17787	18013	18065	17349	16705	16727	17197	15332	5851	11215	6894	6120	4910	4471	4129	3214
E12000009	2021-01-24	maleCases	1769	2693	6348	9297	7552	6843	6085	5590	5795	6493	5942	1835	4322	2753	2512	2075	1867	1706	1480
E92000001	2021-01-24	maleCases	33109	60480	97612	130301	135266	132948	122214	113027	113684	117260	105311	37977	78617	50336	42036	33973	31038	25385	17795
E12000001	2021-01-25	maleCases	1373	2654	6137	6648	6192	5755	5301	4669	5189	5815	5556	1617	4340	2653	2328	1815	1815	1472	875
E12000002	2021-01-25	maleCases	4672	9157	15159	20567	21321	20282	18745	16684	17302	18829	17496	5525	13287	8813	7524	6125	5414	4062	2513
E12000003	2021-01-25	maleCases	2778	5530	10228	13355	12517	11797	10968	10022	10577	11689	10486	3269	7889	5169	4210	3442	3266	2453	1712
E12000004	2021-01-25	maleCases	2551	4320	9186	11807	9998	9964	9149	8470	8881	9768	8825	2657	6407	4181	3613	3070	2828	2434	1676
E12000005	2021-01-25	maleCases	3683	6758	10335	13861	14334	14352	13052	12281	12747	12909	11372	4408	8528	5795	4748	4083	3799	3058	2011
E12000006	2021-01-25	maleCases	3648	6919	9423	12232	12883	13016	12446	11847	12104	12408	11095	4478	7964	5061	4373	3607	3355	2916	2243
E12000007	2021-01-25	maleCases	7702	13120	17044	24536	32188	32554	28980	26667	24317	22055	19246	8447	14658	9097	6644	4867	4250	3196	2057
E12000008	2021-01-25	maleCases	5122	9486	13708	17924	18167	18247	17513	16865	16871	17355	15480	5912	11313	6968	6175	4966	4517	4172	3249
E12000009	2021-01-25	maleCases	1806	2723	6384	9363	7622	6935	6172	5666	5861	6568	6010	1855	4383	2778	2546	2100	1884	1737	1504
E92000001	2021-01-25	maleCases	33527	60861	98151	131265	136406	134183	123363	114091	114702	118263	106272	38319	79306	50816	42375	34242	31266	25599	17949
W92000004	2021-01-25	maleCases	1819	2798	5357	8081	7624	7157	6324	5855	6329	6917	6655	1983	4928	3267	2925	2468	2189	1550	1082
E12000001	2021-01-26	maleCases	1389	2670	6163	6689	6226	5799	5341	4701	5234	5862	5594	1631	4362	2671	2351	1827	1821	1481	881
E12000002	2021-01-26	maleCases	4724	9213	15209	20689	21458	20455	18880	16795	17420	18950	17646	5582	13384	8866	7570	6158	5447	4079	2531
E12000003	2021-01-26	maleCases	2797	5551	10273	13413	12590	11859	11029	10089	10633	11761	10555	3295	7944	5193	4236	3461	3279	2468	1722
E12000004	2021-01-26	maleCases	2575	4358	9237	11898	10105	10083	9242	8569	8950	9871	8909	2686	6471	4207	3642	3093	2846	2448	1693
E12000005	2021-01-26	maleCases	3748	6833	10422	13991	14482	14514	13208	12425	12863	13047	11491	4452	8618	5845	4777	4129	3836	3077	2032
E12000006	2021-01-26	maleCases	3691	6958	9482	12333	12987	13137	12562	11948	12213	12522	11189	4523	8031	5113	4417	3654	3380	2945	2262
E12000007	2021-01-26	maleCases	7781	13183	17113	24681	32388	32751	29229	26838	24478	22182	19376	8484	14772	9162	6696	4905	4284	3222	2070
E12000008	2021-01-26	maleCases	5181	9544	13780	18047	18292	18384	17648	17012	17000	17475	15602	5964	11413	7021	6214	5008	4549	4212	3274
E12000009	2021-01-26	maleCases	1824	2741	6417	9420	7682	6996	6237	5721	5924	6623	6066	1879	4428	2806	2563	2123	1902	1745	1512
E92000001	2021-01-26	maleCases	33905	61246	98643	132143	137410	135263	124422	115022	115573	119170	107136	38647	79966	51188	42681	34525	31482	25777	18086
W92000004	2021-01-26	maleCases	1828	2803	5369	8100	7649	7185	6347	5878	6352	6941	6688	1985	4950	3272	2927	2478	2191	1560	1086
E12000001	2021-01-27	maleCases	1409	2685	6179	6738	6277	5841	5386	4735	5262	5898	5623	1643	4393	2695	2357	1833	1826	1486	883
E12000002	2021-01-27	maleCases	4754	9263	15263	20815	21596	20602	19041	16916	17531	19076	17751	5631	13472	8925	7620	6190	5471	4105	2540
E12000003	2021-01-27	maleCases	2815	5585	10321	13480	12660	11923	11120	10149	10697	11832	10621	3327	7984	5223	4265	3476	3292	2479	1733
E12000004	2021-01-27	maleCases	2607	4400	9279	11973	10198	10184	9333	8652	9030	9962	8982	2721	6527	4241	3668	3113	2862	2468	1707
E12000005	2021-01-27	maleCases	3786	6896	10492	14103	14611	14655	13318	12552	12985	13167	11642	4483	8683	5900	4813	4161	3861	3096	2046
E12000006	2021-01-27	maleCases	3726	7001	9521	12440	13115	13258	12671	12032	12294	12606	11280	4566	8117	5145	4447	3688	3400	2969	2277
E12000007	2021-01-27	maleCases	7859	13236	17186	24866	32588	32965	29438	27055	24663	22343	19529	8549	14888	9224	6740	4935	4327	3231	2089
E12000008	2021-01-27	maleCases	5223	9595	13854	18165	18413	18533	17794	17151	17126	17594	15718	6021	11505	7093	6254	5039	4576	4238	3289
E12000009	2021-01-27	maleCases	1844	2764	6448	9481	7754	7060	6295	5793	5990	6690	6118	1899	4477	2827	2578	2133	1913	1759	1530
E92000001	2021-01-27	maleCases	34224	61623	99094	133047	138422	136315	125452	115966	116442	120057	107974	38991	80589	51579	42957	34735	31669	25932	18203
W92000004	2021-01-27	maleCases	1835	2814	5380	8129	7680	7209	6372	5907	6377	6966	6711	1987	4971	3284	2935	2488	2201	1571	1091
E12000001	2021-01-28	maleCases	1425	2703	6194	6769	6320	5881	5422	4766	5296	5928	5658	1658	4422	2714	2377	1841	1831	1493	892
E12000002	2021-01-28	maleCases	4798	9310	15316	20924	21721	20746	19178	17014	17637	19190	17871	5684	13560	8979	7661	6227	5497	4121	2553
E12000003	2021-01-28	maleCases	2834	5606	10356	13538	12734	12011	11186	10198	10757	11890	10678	3344	8037	5255	4285	3495	3303	2495	1740
E12000004	2021-01-28	maleCases	2631	4428	9315	12052	10297	10279	9426	8736	9106	10057	9067	2746	6588	4269	3693	3128	2875	2480	1720
E12000005	2021-01-28	maleCases	3824	6950	10564	14220	14733	14788	13444	12672	13095	13276	11752	4529	8770	5945	4862	4192	3887	3112	2064
E12000006	2021-01-28	maleCases	3766	7040	9567	12519	13222	13361	12795	12132	12384	12703	11369	4597	8181	5184	4483	3707	3418	2992	2293
E12000007	2021-01-28	maleCases	7921	13283	17259	25014	32751	33190	29621	27239	24807	22468	19640	8594	14983	9274	6776	4962	4350	3253	2102
E12000008	2021-01-28	maleCases	5279	9651	13913	18288	18560	18659	17939	17254	17237	17703	15832	6061	11599	7148	6292	5081	4611	4273	3316
E12000009	2021-01-28	maleCases	1854	2789	6476	9537	7813	7110	6359	5845	6036	6754	6150	1906	4518	2852	2595	2149	1935	1776	1545
E92000001	2021-01-28	maleCases	34534	61960	99513	133850	139367	137326	126437	116793	117228	120864	108735	39271	81203	51928	43240	34949	31848	26096	18334
W92000004	2021-01-28	maleCases	1840	2820	5390	8146	7704	7231	6387	5922	6394	6986	6731	1994	4980	3291	2946	2492	2214	1575	1097
E12000001	2021-01-29	maleCases	1432	2724	6219	6811	6350	5929	5452	4793	5325	5961	5687	1665	4449	2727	2392	1851	1839	1496	893
E12000002	2021-01-29	maleCases	4831	9365	15375	21020	21832	20870	19298	17120	17740	19302	17985	5732	13640	9040	7696	6256	5520	4143	2563
